id Avg 1D XGBoost LightGBM NN LSTM
1.938000000000000000e+03 6.428256116281323707e-02 6.454178862440587694e-02 9.488233425103503871e-02 6.339235598125812776e-02 6.417078524827957153e-02 6.405178457498550415e-02
1.553000000000000000e+03 7.887508018554229006e-02 7.741591049851123674e-02 6.205451849794023367e-02 7.797286388489370335e-02 7.891766726970672607e-02 7.889144122600555420e-02
7.950000000000000000e+02 9.630931256558113163e-02 1.072796739243785935e-01 9.510958608055930519e-02 9.648070384485563089e-02 9.409146755933761597e-02 9.409159421920776367e-02
5.300000000000000000e+01 8.835789646645456075e-02 7.902682130866529875e-02 6.756622344070054020e-02 8.797307314191861460e-02 6.070885062217712402e-02 6.037248298525810242e-02
1.173000000000000000e+03 8.108400891499055463e-02 8.452451769745730759e-02 8.552719212665900461e-02 8.028095921440708826e-02 4.831854254007339478e-02 7.862122356891632080e-02
7.990000000000000000e+02 5.664659438883157261e-02 7.102280701110973149e-02 8.375469583032758847e-02 5.631834167531066943e-02 5.576073378324508667e-02 5.562157928943634033e-02
5.400000000000000000e+01 3.876549205014735711e-02 3.703160058219366613e-02 3.068071074095674727e-02 3.731264841845106928e-02 3.609664365649223328e-02 3.161801770329475403e-02
4.250000000000000000e+02 6.870531959366016350e-02 9.079474715866595047e-02 5.710066326583301821e-02 7.152964673864177503e-02 6.885142624378204346e-02 6.878646463155746460e-02
1.174000000000000000e+03 6.897446983755808891e-02 1.868437661619644086e-01 9.409159010780583643e-02 7.088266692275871361e-02 5.808104947209358215e-02 5.642995238304138184e-02
4.280000000000000000e+02 4.553709491326598385e-02 5.475607500334394445e-02 5.131091436589148291e-02 4.672782143828881768e-02 4.537102207541465759e-02 4.417950287461280823e-02
8.010000000000000000e+02 5.921237812911071818e-02 6.805880578399253755e-02 9.141839204962952381e-02 5.999632247671304874e-02 5.854329094290733337e-02 5.773849785327911377e-02
1.939000000000000000e+03 6.285889788837453751e-02 7.500961181315037030e-02 6.718100782450929509e-02 6.363108570048064960e-02 6.287959218025207520e-02 6.258361041545867920e-02
4.290000000000000000e+02 9.471179447001913665e-02 9.136530451715213497e-02 9.000220394692907966e-02 9.484860888086676933e-02 8.686720579862594604e-02 9.336134046316146851e-02
4.310000000000000000e+02 1.642129509051168390e-01 2.771839991064735109e-01 1.146388073924332063e-01 1.676709711354676391e-01 9.689322859048843384e-02 9.760893136262893677e-02
1.175000000000000000e+03 5.399653851862922654e-02 5.412732903463818995e-02 1.015827370387767242e-01 5.400137395522581346e-02 4.638550803065299988e-02 4.638690873980522156e-02
8.030000000000000000e+02 3.440509912063589165e-02 3.321505414495593694e-02 5.554808055926956090e-02 3.403642683361518539e-02 3.440603241324424744e-02 3.427610918879508972e-02
4.320000000000000000e+02 8.928809367653947615e-02 1.001194304446758054e-01 1.032107817856148663e-01 9.212866839152125675e-02 7.765246927738189697e-02 7.762277871370315552e-02
1.940000000000000000e+03 6.326055700338001353e-02 6.410334645605755832e-02 4.579686308555161456e-02 6.480269942799023186e-02 5.354854092001914978e-02 5.263793095946311951e-02
1.176000000000000000e+03 7.899313466840546250e-02 9.341204543492280521e-02 8.504380075441268783e-02 7.899313468232159463e-02 7.985215634107589722e-02 7.458108663558959961e-02
8.040000000000000000e+02 5.148728868205321163e-02 4.914629094247633528e-02 5.182526838103987399e-02 5.159546738465321108e-02 4.861496761441230774e-02 4.885947331786155701e-02
8.060000000000000000e+02 1.073716979459210935e-01 7.071790560654206415e-02 1.039072818867330106e-01 1.073716981672832305e-01 9.226563572883605957e-02 8.861014246940612793e-02
4.330000000000000000e+02 1.013081896230042800e-01 1.192418800803911605e-01 8.380543592901121275e-02 1.096582544708523399e-01 9.953744709491729736e-02 9.962215274572372437e-02
1.943000000000000000e+03 1.135582018398415272e-01 2.390443610691409537e-01 9.094506920864484090e-02 1.205202637536562510e-01 5.309749394655227661e-02 5.310028046369552612e-02
1.945000000000000000e+03 7.380452530230048602e-02 7.693357731600579397e-02 6.423100411091293982e-02 7.522417375653327187e-02 6.102550774812698364e-02 5.721057578921318054e-02
8.080000000000000000e+02 7.825394750384112585e-02 7.208970768709355159e-02 8.525887250404369511e-02 7.811322442795837206e-02 7.829263061285018921e-02 7.805271446704864502e-02
4.340000000000000000e+02 7.348634179219383500e-02 8.868098800358797940e-02 5.859275252127042755e-02 7.442199693616409484e-02 5.760272964835166931e-02 5.760645121335983276e-02
1.554000000000000000e+03 5.730489380285111456e-02 5.837390326827624626e-02 5.417528427591439266e-02 5.823078025293577237e-02 5.751108750700950623e-02 5.748094245791435242e-02
1.178000000000000000e+03 7.607481842404520411e-02 8.386581210305338319e-02 6.833161630202350123e-02 7.617994426942532871e-02 6.886865943670272827e-02 6.885554641485214233e-02
1.556000000000000000e+03 7.202924393680655568e-02 7.397302962861324049e-02 6.713248458484064041e-02 7.247845680144361646e-02 6.979013979434967041e-02 6.837386637926101685e-02
1.946000000000000000e+03 8.612646969598768132e-02 6.509682253356563475e-02 7.186135532995112374e-02 7.649042022847502009e-02 8.614320307970046997e-02 8.599110692739486694e-02
1.947000000000000000e+03 1.404459288347199852e-01 1.217253693579802565e-01 1.040876376133544612e-01 1.320109059053407585e-01 1.106932014226913452e-01 1.108324229717254639e-01
1.557000000000000000e+03 6.977440429827515278e-02 6.643911392084773937e-02 7.438236566985755027e-02 6.639587623835564723e-02 6.949929893016815186e-02 6.944660097360610962e-02
1.948000000000000000e+03 1.877150433822750986e-01 4.512624316983061545e-01 1.084653895300944915e-01 1.877150434231631970e-01 1.419320404529571533e-01 1.555996239185333252e-01
1.179000000000000000e+03 9.099829270148278304e-02 1.685522526708063684e-01 8.669168999167449485e-02 8.968729929917836075e-02 8.667872846126556396e-02 8.669458329677581787e-02
1.181000000000000000e+03 1.113284375423964634e-01 1.106375117668398772e-01 9.903384723059498185e-02 1.113284372101021602e-01 1.089060902595520020e-01 1.044086664915084839e-01
1.558000000000000000e+03 6.012251733758473132e-02 6.122097769538696610e-02 6.289921245140203676e-02 5.986624898341426360e-02 6.014248356223106384e-02 5.976091325283050537e-02
1.559000000000000000e+03 7.047308215023953548e-02 8.482891672927481141e-02 8.071353939855745174e-02 6.750412933848942698e-02 7.040217518806457520e-02 7.012613117694854736e-02
5.600000000000000000e+01 3.893343716668128812e-02 3.876699316687874652e-02 8.462677515172375986e-02 3.881107638443356128e-02 3.893230482935905457e-02 3.892127424478530884e-02
4.350000000000000000e+02 9.549127414111126255e-02 1.147510911808638234e-01 1.068366289476249953e-01 9.758595103635163415e-02 9.555737674236297607e-02 9.552627056837081909e-02
8.120000000000000000e+02 9.581866351182330432e-02 1.071924854552175205e-01 1.110018162860822444e-01 9.523390341291881889e-02 9.584054350852966309e-02 9.579584002494812012e-02
8.150000000000000000e+02 1.765248056206466243e-01 2.764795367435975981e-01 1.445220221814330908e-01 1.765248039322067364e-01 1.517507135868072510e-01 1.736562103033065796e-01
4.370000000000000000e+02 7.562359506188932878e-02 9.137011455742362342e-02 5.506002003796099664e-02 7.626646920899990412e-02 5.082686245441436768e-02 5.068870261311531067e-02
1.560000000000000000e+03 5.821674118076392707e-02 5.813015953829010068e-02 5.960532278506476545e-02 5.617864602403984525e-02 5.654842033982276917e-02 5.788249894976615906e-02
4.380000000000000000e+02 1.253944314877312449e-01 1.285249772941295388e-01 1.300338720640845103e-01 1.247193903365146350e-01 1.171194165945053101e-01 1.198194995522499084e-01
5.800000000000000000e+01 8.523397754690609229e-02 8.117382091457660265e-02 7.398428205599678897e-02 8.517873276309047281e-02 7.329506427049636841e-02 8.523276448249816895e-02
8.160000000000000000e+02 7.107115086273699256e-02 6.786561877651298147e-02 6.985904061857567404e-02 7.054049368254494690e-02 7.106963545083999634e-02 7.091876119375228882e-02
8.180000000000000000e+02 9.925227252614662876e-02 7.518242132566575753e-02 6.406192434091256827e-02 9.925227173469949871e-02 6.308323144912719727e-02 7.007236778736114502e-02
1.182000000000000000e+03 4.279162225718324830e-02 4.774388861465055783e-02 1.007374897684136517e-01 4.234877827075562290e-02 3.789890930056571960e-02 3.789647296071052551e-02
1.950000000000000000e+03 5.994886722335576734e-02 6.557597315051615083e-02 4.922475823652174010e-02 6.055040533160820082e-02 4.923088476061820984e-02 4.923100769519805908e-02
5.900000000000000000e+01 9.969433082354293985e-02 1.382705325998746793e-01 8.519460114103290238e-02 1.008755109781098863e-01 8.641050010919570923e-02 8.443859219551086426e-02
1.952000000000000000e+03 1.669884589613690740e-01 1.678629494714067305e-01 1.716219602027704016e-01 1.669884583374102727e-01 1.574818640947341919e-01 1.445202678442001343e-01
4.390000000000000000e+02 8.679537190448483042e-02 1.047053382633484631e-01 6.425341698467719465e-02 8.672758617045157881e-02 5.474210530519485474e-02 5.473644658923149109e-02
6.000000000000000000e+01 6.500000432275758466e-02 1.358952103449305449e-01 7.836609810091538231e-02 6.500000397021819809e-02 6.912489235401153564e-02 6.383382529020309448e-02
4.410000000000000000e+02 8.915643632366627991e-02 8.908218204651428829e-02 8.369134872835348737e-02 8.870265171851453301e-02 8.716429024934768677e-02 8.534643799066543579e-02
1.955000000000000000e+03 9.176497692953190788e-02 9.013847055181860302e-02 8.562343520188356316e-02 8.872394800431272766e-02 8.185222744941711426e-02 8.189070224761962891e-02
4.480000000000000000e+02 1.470339706081926212e-01 1.872863502064614216e-01 1.250611525159019410e-01 1.470339707646189376e-01 1.261117607355117798e-01 1.167954504489898682e-01
1.183000000000000000e+03 9.456615523133971024e-02 9.815797395104743084e-02 6.625182742804186509e-02 9.728745751709633183e-02 6.494084745645523071e-02 6.492444872856140137e-02
8.190000000000000000e+02 4.937449564941229219e-02 6.511264748813469505e-02 5.398542582633242964e-02 5.227595544535895006e-02 4.937370121479034424e-02 4.891109094023704529e-02
1.563000000000000000e+03 7.129118654166405333e-02 7.189210588977244798e-02 7.616149698377983057e-02 7.118017825585878922e-02 6.636518985033035278e-02 6.630314886569976807e-02
4.490000000000000000e+02 7.473977769827189199e-02 9.882140942614679735e-02 7.621648835983438341e-02 7.473977788246195797e-02 6.627057492733001709e-02 5.119666829705238342e-02
6.100000000000000000e+01 5.097314205417267235e-02 4.534274957817838181e-02 5.442130873567186528e-02 4.980108964498942969e-02 5.097655951976776123e-02 4.871846362948417664e-02
1.564000000000000000e+03 6.218569925684868521e-02 3.863724143776303688e-01 5.472092055974111385e-02 6.218569991238354078e-02 5.568766593933105469e-02 4.864184558391571045e-02
4.500000000000000000e+02 1.229188539762997995e-01 1.102618080188251942e-01 9.431206922582488494e-02 1.229188532054747984e-01 1.156996861100196838e-01 1.151652559638023376e-01
1.957000000000000000e+03 4.746246131390299133e-02 5.176818413933413632e-02 9.382748479010689924e-02 4.949421280418266761e-02 4.609186574816703796e-02 4.591481760144233704e-02
6.200000000000000000e+01 6.202676874489550934e-02 9.521699462587486507e-02 6.239229144224366780e-02 6.323846708873383238e-02 5.780892074108123779e-02 5.738563090562820435e-02
4.510000000000000000e+02 9.123417879021979149e-02 7.995376040190832478e-02 6.957467159041318128e-02 8.928632191571854448e-02 6.897780299186706543e-02 6.636312603950500488e-02
1.565000000000000000e+03 6.999685149679714391e-02 6.580491290313630892e-02 7.003421304033913275e-02 6.831528236627965045e-02 6.466121226549148560e-02 6.462290138006210327e-02
6.400000000000000000e+01 9.506109460028577818e-02 8.238784372366185493e-02 1.145339438441572155e-01 9.190490593629914440e-02 9.510890394449234009e-02 9.142686426639556885e-02
1.184000000000000000e+03 7.621304931975768360e-02 7.786960556836791669e-02 6.902721176534008796e-02 7.600165275779631469e-02 7.413496077060699463e-02 7.414187490940093994e-02
6.500000000000000000e+01 8.742504024058579681e-02 1.207158212983371892e-01 9.969126746226432412e-02 8.742504117624728954e-02 7.072349637746810913e-02 7.724267989397048950e-02
1.185000000000000000e+03 9.318029938249564048e-02 8.606655394878869048e-02 7.398628549691663170e-02 9.146817276629003179e-02 7.759752124547958374e-02 8.228518068790435791e-02
8.200000000000000000e+02 7.636007659379893953e-02 8.411584177567434095e-02 5.644435294957243776e-02 7.530634509229465479e-02 5.778275802731513977e-02 5.781153589487075806e-02
6.700000000000000000e+01 6.147523053906841367e-02 5.327234229665039900e-01 1.364769278424918242e-01 6.147523237192697304e-02 4.892068356275558472e-02 2.127070538699626923e-02
1.566000000000000000e+03 5.730479065102573460e-02 6.239736234586110153e-02 5.991654441668092801e-02 5.553253562114086883e-02 5.728225037455558777e-02 5.729268491268157959e-02
8.220000000000000000e+02 1.264768168955459349e-01 1.811427333532865669e-01 1.210971656477165814e-01 1.264768190043962237e-01 1.145655736327171326e-01 1.202116236090660095e-01
1.958000000000000000e+03 8.471079195739471268e-02 8.499183324202333467e-02 6.645920668330571046e-02 8.532095848649222380e-02 8.412384241819381714e-02 8.407220989465713501e-02
6.800000000000000000e+01 8.735777601416978844e-02 7.077935293504103442e-02 7.437824507227243365e-02 8.735777657728052703e-02 7.098066061735153198e-02 7.773191481828689575e-02
1.187000000000000000e+03 1.022257038938253759e-01 1.022574791634015962e-01 1.240446547770319985e-01 1.043243365261818378e-01 1.022035181522369385e-01 1.011734306812286377e-01
6.900000000000000000e+01 1.947438243172835426e-01 3.891034414070961289e-01 1.567203851052149099e-01 1.947438198018699440e-01 1.848492473363876343e-01 1.309538781642913818e-01
1.567000000000000000e+03 9.751427741659718373e-02 1.062167992133247751e-01 6.845303018194606737e-02 9.931691146541117565e-02 6.133041903376579285e-02 6.139694899320602417e-02
8.260000000000000000e+02 5.482376999536787282e-02 9.313419212479061293e-02 5.122038861552640626e-02 5.858750111951796513e-02 5.110495537519454956e-02 5.018304660916328430e-02
1.189000000000000000e+03 1.053724723972185168e-01 1.214702780530477200e-01 7.994716883237824867e-02 1.075382972663735670e-01 7.807378470897674561e-02 8.018687367439270020e-02
1.959000000000000000e+03 5.847387682136467174e-02 5.696797012207813204e-02 5.060065092395155117e-02 5.766958035019691120e-02 5.846373736858367920e-02 5.832147598266601562e-02
1.190000000000000000e+03 8.377912856286359733e-02 8.587643039347032936e-02 6.054078029890810203e-02 8.377912867116595053e-02 7.268404215574264526e-02 6.213171780109405518e-02
7.100000000000000000e+01 8.921209852243469629e-02 7.053104516966947346e-02 8.514706500766877628e-02 8.603941208701347543e-02 8.916208893060684204e-02 8.073091506958007812e-02
8.290000000000000000e+02 1.067078253029987572e-01 1.851949047298589446e-01 8.114657628863995720e-02 1.091642015723082171e-01 9.053532779216766357e-02 8.609741926193237305e-02
1.191000000000000000e+03 1.196674659957225467e-01 1.511963183636166885e-01 9.526850795908077540e-02 1.232712068031286134e-01 1.074587181210517883e-01 1.038989648222923279e-01
8.300000000000000000e+02 1.368394673113400850e-01 1.396655524070808396e-01 1.154524092507657057e-01 1.320469175262393158e-01 1.175419390201568604e-01 1.348015218973159790e-01
1.192000000000000000e+03 1.101551579197066338e-01 1.555801070249249463e-01 1.046132986045765212e-01 1.101551580678709757e-01 9.575673192739486694e-02 1.014653146266937256e-01
8.310000000000000000e+02 1.229943189362569800e-01 1.848108785597441794e-01 1.291936885647398392e-01 1.175253306808394654e-01 9.620510041713714600e-02 1.166632995009422302e-01
1.193000000000000000e+03 9.593407931886037410e-02 9.950962037535336646e-02 9.266130686244064552e-02 9.967727786154281788e-02 8.363304287195205688e-02 7.504662126302719116e-02
